RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,003,1017.154563927214,1023.1958314973099,1030.418183580012,1041.4654794367548,1046.3364549706305,1048.8594510997452,1044.220362590688,1051.1060269780182,1054.7673760798148,1059.1448961125116,1056.2801852423622,1053.3865184551012,1061.7836082389817,1064.2577541944584,1067.7112972643226,1070.3349589602904,1081.386917355191,1088.7290175021374,1088.5089988385996,1088.0948378962669,1087.6565933153192,1090.1194025782047,1086.0965276843247,1087.8557641533332,1101.504956958699,1113.871281383989,1129.9000275278277,1127.731394640822,1132.497458682784,1136.4954934319976,1148.954397696641,1150.79211063289,1147.9184702751197,1140.1317421505962,1140.4519815931471,1145.9574931686832,1159.6294477070296,1172.1175016752907,1176.411641537821,1174.6799880243357,1180.0546635310438,1189.7167082095461,1193.6163242069213,1198.271515120981,1196.2712527373503,1193.4436149216494,1185.9322540756805,1194.9456685745026,1202.9172604308703,1216.398625262153,1223.675571721834,1234.4550764259711,1239.3112616431215,1240.6734696168542,1239.3044283142788,1243.838990873969,1245.6247715591749,1249.409196713737,1251.6832092466805,1247.3449491719853,1254.678851582911,1265.9642846734223,1279.2687422138415,1287.6045990942184,1281.8182152906973,1281.9925677946821,1277.558380430372,1284.775194322184,1285.0538129561417,1287.7174788197397,1290.4524990533912,1304.982609538752,1322.4702614634634,1334.6518905167081,1346.402555158921,1357.9496964394598,1367.7272503900047,1370.6385677339151,1369.3492739969672,1378.6383527642997,1390.9203985791976,1403.3852422125644,1402.8973784512377,1395.612261111406,1396.7397051804996,1407.1994153147275,1421.8032660754645,1428.9119058300637,1436.0853699072247,1446.5019084014762,1453.6730110878966,1459.2238734474863,1463.0373422896223,1462.862304146222,1459.5343147438532,1458.3693108743316,1460.748734207191,1471.2406151997634,1480.774475900895,1490.4075443778854,1493.185850090281,1497.8647447626417,1508.42858863015,1512.391314249756,1511.4101985742925,1498.617278049682,1497.7275001305463,1501.4883459793152,1509.271878293301,1508.4152411176785,1520.0920875089305,1530.8460735258154,1548.194884805322,1545.6108626355688,1545.0626521962672,1542.8743993136222,1545.314354412033,1546.3840518576847,1545.4010521804346,1550.1878293642928,1560.6258741305978,1573.0414733492828,1580.0097450550898,1588.5480008665713,1599.8335852704279,1611.7812047818813,1608.0340908907554,1610.692396676288,1608.5859810733698,1619.8247986362785,1616.377651795111,1620.4713422419904,1622.1941145537428,1635.3910352408352,1646.7304701725377
3158,199,Chesterfield County,county,VA,VA,"Richmond, VA",51,041,1063.1733943831389,1072.8962574474783,1078.259727809419,1077.0614387757184,1077.2326316379701,1078.1578862179094,1084.1624210894447,1083.7218178344779,1086.9562612313462,1086.7418785027605,1082.0834729363744,1072.609952552177,1068.3868029178832,1069.5332158049905,1077.9236215255285,1089.9771200058963,1102.6037173542004,1105.6320680942424,1105.7399881450037,1106.761836861898,1109.9684585805735,1111.2871209793077,1106.7271631503993,1106.6022034861164,1103.9386381484949,1109.7122919060891,1114.6087597320513,1124.191700786916,1134.5715120686448,1142.642266594062,1149.9521872094579,1153.5568863879378,1151.3632590849963,1153.3460710575066,1152.6253758808077,1154.4045472974049,1153.0354545281614,1155.891295914694,1165.1655369917805,1169.3923999432257,1178.820915867412,1184.9730944136654,1191.1287974736188,1195.2788710175769,1195.212256539559,1199.4784585928642,1201.4072082722682,1207.9976669940813,1206.8323508494389,1201.4098282733216,1205.8474631594124,1213.0608247646308,1218.5002853722108,1221.0974340786954,1228.8398224416278,1239.4053822243013,1240.1851078936697,1234.9603245727878,1233.1651888883396,1238.9552677106221,1240.6243340253948,1243.861311039511,1242.5653084664666,1240.5649810440925,1251.780273863766,1260.4983590121572,1284.2672860217317,1294.5251999316267,1306.9522369289018,1310.0648246177404,1312.964617530286,1319.303730945899,1327.9327567556074,1337.4854781498143,1350.892324604308,1375.6533476554184,1408.055663016374,1441.4037017700393,1466.7185098151235,1474.9830634005534,1483.2126343516738,1499.4693226183078,1516.8026352673132,1531.5329958877264,1526.7321216420462,1540.0618975358695,1553.692459578112,1578.8693759109367,1593.057945333402,1606.0679168800539,1625.951786265787,1631.2713306411558,1635.0019790829053,1620.080526861419,1620.5250310338636,1619.4152277664464,1617.6229627272044,1622.5647820211332,1631.5121659100203,1653.6293953636075,1663.537613353711,1666.723952848789,1664.50021363902,1666.3830119761344,1666.9602952634514,1653.9983461672632,1640.4357045448767,1628.6936705326157,1641.7282177081865,1664.3510272443325,1688.2027681142156,1710.7648063207296,1726.124996135749,1737.5696015613428,1751.0505155859578,1758.5038286421052,1767.3090514045157,1762.4141216936432,1754.1404717494956,1746.71334134148,1742.6738342393116,1754.2077423663118,1770.2887727093016,1790.1248128677128,1803.1631620698306,1818.121915036319,1832.1966780050523,1831.3125485391868,1824.2592824407307,1809.288239826214,1797.66510414449,1796.6907763673441,1799.6822795250807,1815.6074316495487,1827.0362876906354
470,200,Davis County,county,UT,UT,"Ogden-Clearfield, UT",49,011,967.7491866586234,971.592807796656,976.5370340805144,981.8392350614805,989.6075935158511,988.267798435546,993.0380152246329,994.5203731665929,1003.4191459907499,1005.1171594911771,995.3069591542809,992.5752479512433,996.9691316609707,1021.4063974400236,1028.8242344219468,1041.2107518588184,1045.1942914403,1055.6802484002187,1063.0697665055825,1060.3898948337128,1066.51280519509,1055.5618890108885,1060.4560365888042,1053.3662820383468,1071.8314920886978,1082.2309686821675,1097.7122069407808,1105.18489151523,1108.626126127107,1118.3199801845042,1127.0117835177841,1138.0537953001988,1142.338706204097,1134.9039971384557,1126.640650885271,1132.1584601639768,1139.6420760945248,1156.6801088998216,1154.7786547916123,1171.2592502072962,1176.5346109948612,1193.4434849081688,1189.182963510486,1195.0524448254798,1199.9413709344772,1207.922909377446,1209.5701764698167,1211.5475366662824,1208.462140273763,1207.5974110016123,1212.7820519657234,1226.5682445229966,1241.0701598539067,1252.8310857985234,1262.1745083144074,1264.3175164544532,1257.9463417789386,1259.4890692717647,1257.3768693374777,1261.874768384229,1266.0305762487255,1273.4498868008366,1280.598131721914,1280.8464848271096,1284.7248343688013,1299.2890609284511,1310.332503811926,1323.9100280579648,1319.528842786875,1329.4209196426668,1343.5687439648746,1349.7580690719244,1362.8656739204596,1362.913767543773,1375.1582489328102,1383.85872523277,1410.1013719166301,1446.7348372410481,1484.8415110782073,1510.6803766051655,1535.419089407564,1546.6033253097203,1558.268293658287,1574.227777566967,1590.4294662620075,1615.5103640987313,1623.278691050694,1628.3467481852217,1638.963541093029,1668.3322632262286,1690.2023907513862,1692.060801757585,1667.6607605788831,1663.5818497117339,1658.510092220328,1659.9875744090882,1658.237591423457,1671.7732641342698,1691.3674992518704,1704.8532220278607,1710.596201090498,1710.608739936829,1716.4603096015915,1719.4653764121658,1717.8756729796103,1713.065408188031,1699.413924848929,1705.4731920090985,1702.8386074801176,1702.5842652554652,1697.942527129079,1705.5529539802583,1724.1840566330636,1737.5450637888523,1746.5755542523646,1744.6175079143195,1739.4010368816614,1731.8838691846822,1728.3378940074335,1724.3075176126897,1732.1698227127752,1739.0335724351721,1749.0207497798983,1751.7014589328737,1759.2016554805405,1764.560861804991,1773.9694824122819,1780.6859126495792,1780.2505799931255,1772.2616078958652,1762.1047673109124,1762.3327926433155,1764.300313806564,1779.9575567064974,1783.8417617793386
3200,201,Westmoreland County,county,PA,PA,"Pittsburgh, PA",42,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.5886578810773,712.2463598525684,719.8711669687128,720.8899087920703,728.2085047835398,729.5303432997121,733.4006984147801,736.9738630964924,747.2042057246298,743.1318981298834,737.3766767298217,733.6211400217311,738.4975497290857,760.0453354479473,767.8308583683104,767.7094274344058,760.5025831094389,761.7249964850994,767.7529454257443,765.5080917303081,766.4549124869209,767.6891096111522,771.9481859242279,771.6425455406005,781.2070146437036,789.7128514545695,801.2047622500746,797.7548071645807,795.1424874166961,789.3891410034407,790.4481718390538,789.7694547046674,802.0687716876141,801.5479612849745,809.633691645775,804.7928628482415,818.0785166006907,823.8536587413488,829.0747135202583,833.6509217277448,838.5688530880316,852.1562765213583,857.7833583963428,865.0075025913637,858.1513038587616,862.9651498732484,860.9442085376993,867.9805534303238,871.0291311039252,872.2802384133008,872.6919561420973,882.8198875428907,898.277598897136,912.0094508188166,914.4500966382095,923.4757609323186,927.460841068607,934.3766389117872,950.6621229396826,950.2513705396226,951.2453741166948,936.1918538058222,951.0978623161535,951.8043787360233,962.230582008547,959.682126051742,970.8016668788455,970.9521493486455,980.8471911915289,982.4551016912628,992.7911273022108,992.5347627708674,999.3636399814799,993.1952800880094,1002.8132434811416,1005.3632955031005,1016.5983499337315,1016.6749888882599,1023.0109821249602,1027.920859049213,1030.3442265882668,1026.606118148155,1028.4251997704125,1035.250945509608,1032.317966566144,1037.5599395721479,1043.9972989033058,1062.6166787008656,1069.3373125456358,1071.6570967190264,1076.387805366936,1077.8305288039023,1085.2538496657091,1083.8244665204663,1087.9191528565573,1082.586957081294,1088.8699037901958,1086.9648043644906,1101.3310437710438
1849,202,Larimer County,county,CO,CO,"Fort Collins, CO",08,069,1180.1344636421657,1202.2631592298078,1230.351787442129,1249.8821315638781,1240.7310717264,1256.3260076203726,1260.895412642886,1276.9467168386664,1264.9031109686925,1271.0730137367016,1254.9883494432231,1259.8981151858582,1266.6233011167362,1283.6549235749649,1299.9614850068199,1305.600393721465,1317.7196393494307,1324.645653829146,1327.557703529696,1318.3589092809636,1301.6825884923157,1284.8413777080739,1270.9535474805489,1274.0958517607357,1282.7881990722055,1309.3500890297414,1330.4459303610563,1356.1051390791863,1364.0138568164457,1366.2417065886318,1362.1358109863816,1356.7358308436874,1348.9287835848615,1335.7563534056953,1334.1726146942488,1320.3397678083181,1337.739274371476,1354.7045792746949,1385.4396175956037,1396.9881196671026,1404.0287479766796,1408.588126481606,1408.9853380139011,1404.8655111638616,1394.8089134132754,1391.6020086981375,1389.2682892540906,1405.9247015986434,1416.6909777728727,1435.4144578158857,1446.0156331349235,1452.2691205260578,1454.454590313348,1457.3734832792961,1454.8178240955174,1447.341316100888,1445.200075252002,1442.1529352679474,1441.286278810674,1437.7583811643333,1452.9037819429382,1467.0299687141517,1481.4956312676927,1480.679714836306,1484.5970693496583,1484.7789086372845,1485.8799603115283,1485.1241453538244,1483.8619917993155,1486.3623528748735,1478.4760220098922,1482.66379925957,1483.0589419411485,1507.1972416347926,1517.7672802006678,1541.418326457344,1553.8570677041012,1579.9714454945422,1598.2491691701644,1621.157119110251,1636.496395449832,1654.3359736242448,1655.82653536816,1655.9016778319938,1656.4234168124567,1669.1426841366613,1681.264022044596,1693.7333210632585,1709.339487216399,1732.5116542840851,1752.3933144847779,1768.6376099059,1770.7030213315895,1777.5852171112601,1772.1281686756543,1768.8265218492936,1766.3868338569605,1782.7292749671544,1803.4335148578714,1816.5456645473175,1823.587029208421,1836.319210920076,1846.1892294795202,1852.1445844938257,1850.3645269948495,1844.8365627947383,1847.8106943425644,1854.8419254399807,1866.162869931335,1872.2501417493963,1874.1601065010655,1888.8702766234455,1904.3920066895482,1925.1202332553119,1932.7783164931184,1925.886087245487,1905.5339572938408,1882.5008829212106,1866.3532527849084,1865.8828401996009,1882.0066604596238,1901.6934182058633,1918.3785039902534,1931.1573021651325,1948.7130338674137,1962.7223677855668,1965.196419524827,1958.2812804850607,1943.0360897673766,1921.3577400384247,1896.1461652685073,1890.8260235863886,1904.9486488256346,1943.5612500469363,1970.8760910284498
1272,203,Nueces County,county,TX,TX,"Corpus Christi, TX",48,355,1054.548549164004,1056.4434900122562,1068.9064876258667,1070.6374669623399,1074.9483326257782,1072.2598351174136,1079.7502321010415,1078.9248477535123,1072.926275340652,1072.8826512329715,1074.138478707361,1076.8183909352385,1080.8727561634464,1087.4557198634911,1085.9463780096262,1085.0942044359638,1081.822996085137,1083.6945339814645,1088.160371918734,1085.849671352379,1089.3975214697552,1083.2234787916648,1082.541993940184,1073.691207029688,1068.6141474372532,1071.9682315190378,1079.642769045556,1091.4070418784154,1096.4649720036825,1103.8060097155762,1099.5257882800722,1097.1561921175396,1103.428193049179,1109.836050875668,1113.4801136902993,1107.2322144080465,1108.0318833765316,1109.0468139350237,1116.648146924224,1118.7944622847324,1131.7636706188675,1143.5420751362735,1151.9071030086193,1145.5598894469604,1138.3499097655767,1137.338579696162,1138.8759896892936,1130.1815643208738,1121.012668844785,1125.118495505575,1129.9827715698304,1139.787176771226,1141.103271154333,1150.4991894911316,1154.8527083869078,1155.7230985294302,1155.9010459466258,1154.9738613310985,1157.261187459169,1156.925465828102,1162.2732225724617,1170.0872071236934,1174.1394063909215,1174.011686721851,1165.4375851167458,1177.6283570507837,1190.2700985064182,1214.6343643652622,1218.3532004765018,1222.0301480457981,1215.7964321982292,1214.3128741709663,1209.8277856351913,1206.21059121179,1223.2830203660396,1247.2320162359747,1280.19522517276,1309.5458023503893,1338.0750204078788,1367.0524990988736,1363.5806895327205,1357.0134985708348,1348.812165872427,1350.8802062200045,1350.161480063494,1347.5404836060325,1352.2060525730278,1368.5113423470414,1386.0677111348286,1405.2117616707883,1407.9932131765283,1409.8344844489109,1397.576703032451,1390.538492134589,1376.4790960920266,1367.1625098305165,1364.7878521604698,1372.8286493705596,1385.6518669682928,1401.726638925139,1417.7397023914243,1427.8834758594273,1427.1058886793628,1417.4058224664268,1409.676947678515,1406.4532391621208,1394.689689295906,1381.7493807625572,1378.9592637341436,1391.4815734957053,1403.7839978268094,1410.0357487254096,1414.4903323689855,1419.3754223710473,1422.7774265449448,1422.5136455174795,1421.2567241888687,1411.0908271606693,1413.1101861142422,1408.4126678127188,1411.7988027988283,1414.3601334337288,1428.9889922009377,1434.3741274730255,1430.691455918135,1421.098341408155,1426.700199133008,1430.5245006752032,1440.9929545654413,1437.1781228159423,1429.820802222466,1425.8246719028334,1423.8632340338409,1422.914877691018,1414.1039226418536
1670,204,Douglas County,county,CO,CO,"Denver-Aurora-Lakewood, CO",08,035,1476.1871919440823,1496.8727953951166,1508.7568518747255,1522.5266761114492,1533.3871647308326,1555.809307859104,1560.6244767480896,1567.8233371433864,1555.4807618388074,1547.877394693274,1546.4439637100909,1543.594160239518,1550.4142300947117,1553.4751735870234,1567.49853821553,1578.1401382673116,1590.835836586562,1597.9979186915114,1593.9053191753385,1578.4438699975233,1570.4936441926882,1556.80764979761,1556.7249935286547,1550.6036523042758,1557.7425679448381,1568.753255608094,1587.876623041259,1614.4878559869644,1633.2892138602597,1645.920056861732,1648.1390770228659,1645.8849044836218,1636.663556690864,1614.699408944643,1610.3042456419655,1608.9623074183976,1621.6458101954377,1624.5755370235863,1639.6011963038513,1654.1025483459453,1669.953688587703,1673.2357218071045,1671.6109335953313,1669.7171078443607,1662.4355253710087,1658.3225634265004,1658.280997865351,1663.1943033074708,1667.5238322908535,1674.1202260969465,1690.057331369254,1703.223595228874,1709.6791006042324,1712.6735136375505,1711.1759496607021,1711.586199126469,1706.7809017021684,1712.540262797833,1710.880386827454,1708.6098082653361,1707.9599341209935,1710.8186935500034,1717.3597437618987,1716.1261665374554,1712.1940559466964,1716.4660714738907,1730.9925755117144,1745.9802400120504,1749.2586317758635,1742.251204192275,1745.8656952065642,1753.3274798234092,1759.4639230154005,1760.6367299585,1772.384492177019,1803.3413607814439,1846.132523961429,1884.462994711653,1922.128823279944,1957.22287676075,1976.3129852606198,1977.980385937859,1959.9633779889914,1946.7003807261046,1948.1701981351507,1965.9037252496964,2003.308819432289,2036.3195235599248,2072.4983644329513,2096.0559207122656,2112.660085729862,2108.6239491873876,2096.251807216354,2091.8924801781536,2074.5265794865013,2071.8896242233936,2066.775397971053,2088.9065095003452,2113.494756138565,2127.029441219089,2141.9265791585044,2148.724965340072,2155.913565815281,2164.839975276057,2167.376654562627,2167.6205956723734,2154.171615036822,2137.9485942201313,2136.884068908377,2144.9248963990067,2161.1719999958977,2171.6418015887275,2187.6571059853186,2200.766851434856,2214.7842356600345,2209.5915041060452,2202.0817517947216,2174.1474034145854,2148.0526667760973,2122.1944165407035,2123.9796283476253,2143.756856845814,2165.9707815874,2188.2087167926716,2196.9598276310153,2214.098094354407,2217.3465941001386,2211.62492280502,2194.013692985581,2168.1734657733127,2148.0118411898275,2126.096207775706,2122.937547344599,2128.872539496215,2139.855448961663
2702,205,Galveston County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,167,982.8241188601107,987.7657843201118,1007.4449834718539,1023.6871874507068,1025.909523101695,1018.6434555291855,1027.5888000511843,1032.116696329765,1041.0760480253152,1039.1869468647087,1041.526926392807,1041.071866245957,1037.7033685470133,1049.823706377856,1053.5243205591753,1066.401181590034,1076.6631426214835,1091.6384029961857,1097.3885747042054,1084.438589386827,1081.3304784645434,1075.5140756943574,1070.6577505366474,1065.3725541142776,1071.739940694211,1083.7072856510101,1093.009639593682,1099.5483692210455,1110.5141884630611,1117.143663844841,1118.268639041624,1111.3282452051749,1127.0474078715451,1130.6573779272674,1145.7291420207187,1137.0083417186702,1147.8413598234226,1154.0950328575236,1167.0648815210102,1172.942213089222,1179.4825128657221,1184.8096548960978,1185.1548590672382,1183.1450035831124,1180.0936302482887,1179.9421891745915,1183.304644263021,1186.9783383756683,1192.1967435096374,1204.4134593926628,1202.2423377978018,1209.3504369127772,1205.4022296254714,1212.840026589057,1215.9221380716695,1216.5689399356313,1213.5822945197626,1209.9776592780754,1212.6123391234278,1213.4061781838682,1215.1007738836672,1220.4008389842604,1227.1867658772737,1224.4137231526172,1214.9673656716684,1219.0362287905373,1232.4729763476068,1245.1104078530238,1235.520866367239,1229.0801855688392,1228.922205725261,1233.5147694580048,1244.2313768113413,1238.677741216914,1257.891254169638,1263.666955085838,1286.1687760113284,1300.810873344259,1318.8125232226478,1339.4870404627516,1355.5936220199178,1364.8201067034659,1367.5602127648087,1370.3430054551643,1372.8719365469042,1380.9156253869971,1395.2735052360395,1421.2278054016376,1439.11675596396,1453.8630663435172,1461.2933190881788,1471.2537456200535,1462.9466020630132,1465.0905434090168,1459.7525375229138,1463.951096512153,1461.7896482962337,1463.27331891073,1477.0194263586345,1488.4521340617282,1507.6274432986474,1517.2732163176365,1531.0297697554595,1529.7949157962976,1521.0434382807903,1507.8619625528397,1502.922251408892,1500.4524299057377,1502.4319006130493,1505.0536913738642,1516.0799816029705,1522.627899473977,1535.0692605377058,1542.0790169563018,1547.7280091824723,1552.451488595581,1553.6248665028293,1556.220188864666,1558.4789703118126,1562.484767110713,1560.100197687686,1557.4836666505637,1558.6915774363636,1555.8742142966946,1562.2189974463472,1568.422772733948,1587.1912408925316,1588.2879713880159,1583.187797894815,1581.2394392697092,1581.250056908805,1578.9219488781266,1568.2046589933757,1562.7963761626393,1562.0778295337593
563,206,Horry County,county,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45,051,938.2096324791534,937.6328674553828,934.0434407741909,940.440064158703,959.6667658163532,969.8479738870913,989.1835097850067,988.1486102669827,993.6114048398929,996.5726673320473,992.6403783553403,992.2073055506728,988.0702280996552,992.5459925025353,997.4872903055921,998.7172679402222,990.0210001904682,1002.2591602815666,1013.0336688408829,1027.7422447105766,1028.956220451024,1024.4701356507371,1026.8705479815126,1018.3794599983225,1034.9036851308445,1045.3450784895663,1051.0860715825108,1052.0080495299324,1059.154811828572,1077.7111158257085,1087.8159315817545,1089.9956149821303,1086.8871945939866,1088.9740845584959,1088.4435034639187,1085.5422771089168,1087.532757965608,1088.9404444078832,1102.7978369138484,1104.6580783796812,1113.324263660649,1116.2809226401914,1121.6958956965818,1123.9739162180533,1125.7961355593554,1120.352603399506,1125.3547525923316,1118.8908747463609,1132.0890345360513,1130.984877875643,1142.7909131756076,1138.9108829497611,1147.151450170693,1153.6502148058637,1167.3955320538325,1176.3659663854796,1171.123511129518,1169.9490249125906,1166.4814007005352,1171.0781925224176,1176.2668056729585,1192.0874544372964,1197.0741711439746,1188.515871188537,1177.387203520229,1183.200843822486,1194.8422788261857,1212.590784487578,1220.731399264658,1214.2393353358261,1215.3986302677838,1222.1650340707488,1243.984368572036,1244.5506581045324,1252.8299370254,1267.713747555673,1302.8693964090485,1337.0623850504383,1381.6141259503208,1418.4329569162549,1445.985224257285,1471.090741082658,1471.7165495544202,1491.3832802016393,1483.2346392343343,1500.1901182052184,1518.7273870539295,1561.0462300902893,1602.157512581041,1622.7422253497296,1640.3053467983775,1656.2226777602339,1659.7423235125782,1643.8427105395087,1620.9433711897339,1614.2695901243965,1606.9288036025214,1619.0008041212302,1623.3479167265432,1650.1574325343788,1657.3283937868616,1658.8429085601724,1658.0990487085655,1661.6801082438699,1673.7680271671898,1664.1225581210492,1653.3022095558174,1639.9157547203993,1645.1438265236804,1651.7926720436055,1664.3371304308434,1676.0576359083395,1680.0711836175706,1686.2553560584665,1687.6684780140713,1708.2604317252426,1723.3571586366365,1725.0651274086808,1704.7717455712343,1681.0636534341309,1675.6645271728391,1676.7263060537762,1692.353783954432,1697.1995681364435,1703.9040793950983,1711.675263418879,1702.3970960934,1708.3201561806543,1714.5486006961,1725.3113755947363,1715.2691673939241,1680.5843411578937,1676.4982677163591,1676.420081555662,1699.8643797414343
1171,208,Marion County,county,OR,OR,"Salem, OR",41,047,817.1007960914615,816.7185623149321,828.8634306211105,839.2541499057002,854.617182682662,860.4033908646285,876.1886399080788,889.9824274796213,907.540337560185,913.3252994863085,916.6498921448517,914.1499434163993,909.3415166525922,925.6157411789064,938.895594862575,960.8565970199913,959.3931710102675,973.4592156340508,982.6771642374122,1002.1691334526597,1005.8475654282101,1012.8736930804741,1009.2879380059246,1007.6814697110426,1013.2870101241957,1022.8727016175135,1041.7889911495827,1048.4577427434112,1061.3612198297803,1070.6847197020568,1081.8023098371016,1084.1809759552837,1085.9578588623347,1072.2672063143054,1074.1006990192811,1071.2962289149914,1087.246123552135,1093.5741546382224,1100.4865261167524,1106.6083153406742,1106.458076173088,1114.5948971673258,1123.0618188393928,1137.0444925586323,1140.3207542836062,1137.2584303151589,1133.4440924258186,1130.9815774872193,1137.121097825803,1139.7272004842052,1145.9932866563215,1150.2881084453213,1160.9839229352779,1168.3769292985692,1172.9706883032025,1173.1553310288527,1190.0187541582952,1189.4549952678901,1184.409383028098,1167.5133244965175,1171.736870025014,1185.6319544915184,1203.9278726841721,1208.1377064792937,1205.8488856804354,1204.8672825314557,1221.1372426427415,1234.6422588476228,1244.850022064484,1246.163425749264,1253.8218458742158,1251.7482755000037,1257.479872737932,1274.4457087647415,1293.7679850542927,1301.8784849375866,1312.0548815633474,1334.0122331472903,1365.0220744002131,1384.2693256019904,1396.0524303921761,1401.6197479166797,1408.3767554049261,1410.126990004849,1408.501167857027,1415.916507508637,1433.5220973737394,1454.7198899735868,1477.6900213207803,1497.5932543218537,1529.8601955999598,1543.9461772350496,1565.10582786892,1569.6627850228006,1567.1723731081324,1560.1026933123126,1556.9480775727009,1564.9138252550915,1565.5658811354665,1569.0263957795748,1566.3283470431043,1570.4781566833065,1574.3201120752033,1583.9523436252596,1591.622395979578,1595.3986977153738,1590.0270539687774,1584.6548004744318,1580.7475542346792,1579.1887286061046,1580.8543676546867,1584.9125985249639,1589.6379400253031,1590.9625664254554,1597.9123971275078,1607.9253377261682,1613.5556345023656,1610.048593215104,1609.3666709566098,1605.5493931017866,1612.3067949659542,1610.4741244919464,1612.3298532029833,1616.7769329868547,1630.4600497599506,1641.5329496752336,1642.665137874242,1639.5753970239596,1648.8504370678163,1647.3520775020272,1649.2824820511091,1635.1974077432285,1632.3625066013792,1627.7491564990867,1625.1399969847732
